k_x	k_y	k_z	k_A	k_B	k_C	damp_t	damp_r	success	partialSuccess	
181.0	867.0	916.0	5.0	64.0	6.0	0.2	0.9	false	false
83.0	875.0	986.0	7.0	71.0	7.0	0.7	0.3	false	false
100.0	991.0	993.0	9.0	73.0	5.0	0.7	0.7	false	false
100.0	940.0	837.0	5.0	59.0	5.0	0.6	0.8	false	false
163.0	707.0	818.0	10.0	18.0	7.0	0.8	0.1	false	false
206.0	935.0	746.0	8.0	50.0	9.0	0.9	0.6	false	false
221.0	993.0	901.0	7.0	61.0	7.0	0.9	0.9	false	false
234.0	874.0	944.0	6.0	49.0	20.0	0.1	0.1	false	true
119.0	803.0	786.0	6.0	50.0	63.0	0.1	0.6	false	true
257.0	872.0	860.0	6.0	60.0	60.0	0.1	0.8	false	true
275.0	952.0	952.0	6.0	47.0	71.0	0.4	0.1	false	true
124.0	841.0	805.0	8.0	44.0	57.0	0.7	0.4	false	true
124.0	883.0	993.0	8.0	68.0	39.0	0.4	0.8	false	true
266.0	822.0	882.0	8.0	44.0	29.0	0.9	0.1	false	true
134.0	978.0	764.0	9.0	62.0	60.0	0.8	0.5	false	true
282.0	958.0	760.0	7.0	78.0	56.0	0.8	0.9	false	true
132.0	771.0	735.0	10.0	47.0	151.0	0.3	0.2	true	true
288.0	800.0	840.0	10.0	20.0	189.0	0.3	0.5	false	true
127.0	976.0	976.0	8.0	47.0	138.0	0.3	0.9	true	true
73.0	964.0	858.0	8.0	58.0	111.0	0.4	0.3	true	true
62.0	770.0	910.0	6.0	34.0	166.0	0.7	0.6	true	true
288.0	968.0	754.0	6.0	43.0	193.0	0.6	0.9	true	true
278.0	956.0	852.0	8.0	32.0	133.0	0.9	0.2	true	true
275.0	837.0	786.0	5.0	21.0	188.0	0.9	0.7	false	true
258.0	844.0	710.0	7.0	11.0	163.0	0.9	0.9	false	false
181.0	918.0	863.0	9.0	83.0	6.0	0.3	0.2	false	false
164.0	709.0	972.0	7.0	144.0	8.0	0.3	0.7	false	false
89.0	777.0	785.0	8.0	96.0	5.0	0.2	0.8	false	false
77.0	902.0	971.0	5.0	166.0	7.0	0.7	0.1	false	false
98.0	919.0	864.0	7.0	193.0	6.0	0.6	0.7	false	false
146.0	773.0	722.0	9.0	175.0	6.0	0.6	0.9	false	false
247.0	946.0	860.0	9.0	146.0	8.0	0.8	0.2	false	false
136.0	893.0	857.0	6.0	110.0	6.0	0.8	0.6	false	false
117.0	783.0	729.0	10.0	196.0	9.0	0.9	0.8	false	false
241.0	820.0	981.0	5.0	148.0	11.0	0.3	0.1	false	false
245.0	711.0	711.0	6.0	158.0	28.0	0.3	0.4	false	true
146.0	739.0	747.0	6.0	176.0	24.0	0.1	0.9	false	false
66.0	993.0	939.0	5.0	164.0	49.0	0.7	0.2	false	true
198.0	849.0	704.0	7.0	157.0	76.0	0.5	0.4	false	true
121.0	829.0	792.0	8.0	108.0	63.0	0.5	0.8	false	true
103.0	754.0	735.0	6.0	167.0	51.0	0.9	0.3	false	true
110.0	805.0	1000.0	8.0	121.0	30.0	0.8	0.5	false	true
50.0	968.0	808.0	6.0	130.0	45.0	0.9	0.9	false	true
222.0	737.0	824.0	9.0	160.0	121.0	0.1	0.2	false	true
280.0	996.0	959.0	8.0	149.0	172.0	0.3	0.4	false	true
288.0	921.0	707.0	7.0	198.0	88.0	0.1	0.9	false	true
260.0	956.0	749.0	7.0	129.0	100.0	0.6	0.2	true	true
230.0	765.0	943.0	6.0	82.0	179.0	0.7	0.4	true	true
91.0	997.0	740.0	5.0	110.0	88.0	0.6	0.9	false	true
216.0	735.0	998.0	7.0	190.0	151.0	0.9	0.2	true	true
292.0	759.0	914.0	10.0	164.0	142.0	0.9	0.6	true	true
288.0	995.0	958.0	8.0	176.0	180.0	0.8	0.8	true	true
146.0	851.0	911.0	71.0	10.0	10.0	0.2	0.1	false	false
198.0	783.0	979.0	38.0	6.0	9.0	0.2	0.5	false	false
146.0	959.0	959.0	44.0	9.0	6.0	0.3	0.9	false	false
286.0	969.0	955.0	45.0	9.0	8.0	0.5	0.3	false	false
247.0	829.0	795.0	76.0	7.0	10.0	0.6	0.4	false	false
168.0	960.0	893.0	76.0	5.0	6.0	0.5	0.8	false	false
134.0	711.0	729.0	21.0	6.0	8.0	0.8	0.2	false	false
174.0	978.0	870.0	73.0	6.0	10.0	0.8	0.4	false	false
60.0	831.0	941.0	17.0	10.0	7.0	0.8	0.9	false	false
126.0	750.0	714.0	69.0	10.0	40.0	0.1	0.1	false	false
293.0	825.0	876.0	21.0	7.0	70.0	0.3	0.4	false	false
258.0	859.0	823.0	74.0	5.0	31.0	0.2	0.9	false	false
80.0	787.0	836.0	23.0	8.0	79.0	0.5	0.1	false	false
293.0	707.0	831.0	53.0	5.0	42.0	0.7	0.7	false	false
186.0	808.0	754.0	58.0	6.0	30.0	0.5	0.8	false	false
61.0	745.0	908.0	26.0	6.0	74.0	0.8	0.3	false	false
86.0	934.0	763.0	40.0	9.0	59.0	0.9	0.7	false	false
196.0	993.0	993.0	44.0	8.0	58.0	0.9	0.8	false	false
84.0	707.0	902.0	55.0	5.0	95.0	0.3	0.2	false	false
267.0	783.0	852.0	11.0	5.0	105.0	0.3	0.6	false	false
65.0	802.0	845.0	17.0	6.0	134.0	0.2	0.9	false	false
108.0	879.0	948.0	23.0	5.0	107.0	0.7	0.1	false	false
124.0	1000.0	983.0	40.0	7.0	116.0	0.6	0.7	false	false
255.0	787.0	787.0	64.0	8.0	195.0	0.4	0.9	false	false
81.0	713.0	714.0	32.0	8.0	150.0	0.8	0.3	false	false
86.0	958.0	836.0	59.0	9.0	198.0	0.8	0.5	false	false
163.0	804.0	897.0	44.0	6.0	178.0	0.9	0.9	false	false
60.0	900.0	973.0	25.0	54.0	7.0	0.2	0.1	false	false
227.0	781.0	703.0	32.0	76.0	5.0	0.3	0.5	false	false
150.0	750.0	836.0	33.0	17.0	9.0	0.2	0.9	false	false
294.0	998.0	910.0	15.0	79.0	8.0	0.4	0.2	false	false
210.0	770.0	819.0	47.0	12.0	7.0	0.4	0.5	false	false
244.0	723.0	919.0	57.0	36.0	9.0	0.5	0.9	false	false
157.0	986.0	849.0	54.0	52.0	8.0	0.8	0.2	false	false
189.0	876.0	969.0	40.0	24.0	7.0	0.8	0.7	false	false
57.0	879.0	776.0	24.0	66.0	10.0	0.9	0.9	false	false
105.0	760.0	760.0	28.0	39.0	79.0	0.3	0.3	false	true
226.0	980.0	963.0	56.0	14.0	27.0	0.3	0.6	false	false
133.0	920.0	816.0	14.0	60.0	58.0	0.2	0.8	false	true
101.0	725.0	940.0	47.0	30.0	28.0	0.6	0.1	false	false
284.0	769.0	770.0	32.0	42.0	40.0	0.5	0.6	false	true
150.0	926.0	822.0	77.0	63.0	62.0	0.5	0.8	false	true
76.0	756.0	952.0	61.0	59.0	25.0	0.9	0.2	false	true
266.0	882.0	938.0	34.0	63.0	77.0	0.8	0.4	false	true
197.0	829.0	793.0	23.0	51.0	64.0	0.8	0.9	false	true
153.0	794.0	990.0	67.0	18.0	191.0	0.2	0.2	false	true
119.0	829.0	725.0	27.0	22.0	158.0	0.2	0.6	false	true
265.0	915.0	755.0	75.0	47.0	166.0	0.3	0.9	true	true
50.0	782.0	868.0	27.0	13.0	168.0	0.5	0.3	false	false
242.0	988.0	988.0	66.0	66.0	137.0	0.6	0.6	true	true
268.0	823.0	910.0	39.0	77.0	171.0	0.4	0.9	true	true
77.0	986.0	881.0	42.0	59.0	197.0	0.9	0.3	true	true
82.0	866.0	884.0	17.0	45.0	106.0	0.9	0.7	false	true
68.0	779.0	975.0	72.0	17.0	187.0	0.9	0.9	false	false
174.0	729.0	924.0	23.0	113.0	9.0	0.1	0.3	false	false
122.0	760.0	743.0	63.0	133.0	6.0	0.2	0.5	false	false
236.0	905.0	964.0	64.0	155.0	9.0	0.3	0.8	false	false
123.0	866.0	729.0	24.0	99.0	9.0	0.5	0.1	false	false
136.0	796.0	707.0	49.0	160.0	8.0	0.7	0.7	false	false
186.0	934.0	934.0	15.0	150.0	6.0	0.4	0.9	false	false
262.0	935.0	746.0	71.0	97.0	6.0	0.9	0.2	false	false
198.0	984.0	879.0	21.0	154.0	9.0	0.9	0.6	false	false
198.0	703.0	721.0	73.0	182.0	7.0	0.9	0.8	false	false
231.0	940.0	797.0	43.0	105.0	63.0	0.3	0.1	false	true
111.0	920.0	902.0	49.0	145.0	73.0	0.1	0.5	false	true
124.0	711.0	999.0	29.0	164.0	21.0	0.2	0.9	false	false
218.0	856.0	967.0	22.0	198.0	69.0	0.6	0.1	false	true
259.0	729.0	962.0	34.0	96.0	46.0	0.5	0.4	false	true
246.0	986.0	729.0	21.0	134.0	78.0	0.4	0.8	false	true
164.0	778.0	941.0	40.0	146.0	12.0	0.8	0.3	false	false
267.0	903.0	935.0	43.0	137.0	79.0	0.9	0.4	false	true
183.0	797.0	847.0	26.0	165.0	48.0	0.9	0.9	false	true
153.0	819.0	912.0	72.0	172.0	140.0	0.1	0.1	true	true
107.0	937.0	883.0	38.0	142.0	183.0	0.3	0.6	false	true
285.0	857.0	943.0	21.0	198.0	162.0	0.3	0.9	true	true
172.0	722.0	986.0	58.0	98.0	187.0	0.5	0.3	true	true
56.0	973.0	936.0	45.0	120.0	81.0	0.4	0.5	false	true
187.0	930.0	793.0	37.0	108.0	114.0	0.5	0.8	false	true
178.0	902.0	888.0	38.0	93.0	125.0	0.9	0.3	true	true
121.0	760.0	986.0	30.0	141.0	119.0	0.8	0.4	true	true
160.0	708.0	868.0	35.0	95.0	176.0	0.8	0.9	true	true
185.0	886.0	994.0	192.0	10.0	10.0	0.3	0.1	false	false
71.0	932.0	809.0	119.0	9.0	5.0	0.2	0.4	false	false
217.0	870.0	871.0	108.0	8.0	6.0	0.1	0.8	false	false
144.0	745.0	873.0	144.0	9.0	5.0	0.4	0.2	false	false
93.0	779.0	974.0	129.0	5.0	7.0	0.7	0.6	false	false
229.0	906.0	971.0	131.0	8.0	5.0	0.7	0.9	false	false
196.0	932.0	913.0	196.0	6.0	8.0	0.9	0.2	false	false
178.0	993.0	981.0	85.0	9.0	8.0	0.8	0.5	false	false
117.0	990.0	906.0	82.0	7.0	6.0	0.8	0.9	false	false
185.0	861.0	954.0	102.0	8.0	77.0	0.2	0.1	false	false
210.0	778.0	828.0	196.0	5.0	59.0	0.1	0.4	false	false
168.0	888.0	716.0	123.0	9.0	56.0	0.3	0.8	false	false
50.0	822.0	717.0	87.0	5.0	51.0	0.6	0.3	false	false
288.0	920.0	928.0	97.0	9.0	74.0	0.7	0.6	false	false
114.0	734.0	927.0	154.0	7.0	30.0	0.4	0.8	false	false
78.0	854.0	800.0	114.0	10.0	43.0	0.9	0.2	false	false
135.0	886.0	826.0	135.0	5.0	63.0	0.9	0.6	false	false
55.0	745.0	728.0	163.0	10.0	14.0	0.8	0.8	false	false
92.0	748.0	729.0	173.0	7.0	165.0	0.3	0.1	false	false
58.0	804.0	768.0	82.0	6.0	114.0	0.3	0.7	false	false
103.0	794.0	739.0	111.0	8.0	147.0	0.1	0.8	false	false
67.0	943.0	736.0	166.0	6.0	101.0	0.7	0.3	false	false
264.0	783.0	860.0	178.0	7.0	123.0	0.6	0.7	false	false
260.0	981.0	962.0	175.0	6.0	131.0	0.5	0.8	false	false
56.0	922.0	940.0	113.0	7.0	92.0	0.8	0.3	false	false
89.0	998.0	747.0	96.0	7.0	89.0	0.9	0.4	false	false
140.0	978.0	857.0	103.0	10.0	180.0	0.8	0.8	false	false
275.0	737.0	1000.0	155.0	48.0	5.0	0.3	0.3	false	false
55.0	734.0	998.0	107.0	53.0	10.0	0.1	0.6	false	false
91.0	754.0	965.0	189.0	79.0	10.0	0.1	0.8	false	false
276.0	996.0	959.0	116.0	77.0	7.0	0.5	0.1	false	false
147.0	840.0	890.0	187.0	52.0	9.0	0.7	0.4	false	false
286.0	761.0	707.0	137.0	64.0	5.0	0.6	0.8	false	false
206.0	940.0	886.0	84.0	70.0	9.0	0.9	0.3	false	false
224.0	731.0	997.0	161.0	66.0	7.0	0.9	0.7	false	false
235.0	858.0	822.0	170.0	14.0	10.0	0.8	0.8	false	false
294.0	978.0	875.0	164.0	15.0	56.0	0.2	0.1	false	false
242.0	732.0	843.0	118.0	39.0	74.0	0.1	0.5	false	true
247.0	934.0	983.0	87.0	57.0	16.0	0.3	0.8	false	false
247.0	715.0	961.0	88.0	33.0	57.0	0.4	0.1	false	true
230.0	908.0	841.0	179.0	15.0	53.0	0.7	0.6	false	false
127.0	818.0	726.0	123.0	69.0	12.0	0.5	0.9	false	false
156.0	809.0	858.0	115.0	76.0	74.0	0.9	0.1	false	true
262.0	720.0	815.0	190.0	19.0	17.0	0.9	0.6	false	false
206.0	803.0	963.0	118.0	51.0	64.0	0.8	0.8	false	true
194.0	889.0	890.0	165.0	67.0	190.0	0.3	0.1	false	true
211.0	874.0	985.0	149.0	57.0	105.0	0.3	0.7	false	true
247.0	955.0	850.0	140.0	57.0	145.0	0.1	0.8	false	true
213.0	785.0	859.0	151.0	79.0	104.0	0.7	0.2	false	true
260.0	710.0	993.0	180.0	33.0	186.0	0.6	0.7	false	true
262.0	811.0	757.0	109.0	35.0	96.0	0.7	0.9	false	true
149.0	849.0	830.0	116.0	74.0	113.0	0.9	0.1	false	true
200.0	904.0	715.0	149.0	15.0	174.0	0.8	0.4	false	false
115.0	925.0	981.0	197.0	68.0	82.0	0.9	0.9	false	true
66.0	847.0	810.0	185.0	102.0	7.0	0.2	0.2	false	false
207.0	785.0	834.0	103.0	96.0	6.0	0.2	0.5	false	false
109.0	967.0	723.0	101.0	120.0	7.0	0.3	0.9	false	false
176.0	862.0	808.0	104.0	140.0	8.0	0.4	0.3	false	false
297.0	819.0	816.0	83.0	101.0	10.0	0.7	0.7	false	false
202.0	877.0	705.0	174.0	115.0	7.0	0.4	0.8	false	false
106.0	774.0	885.0	174.0	116.0	9.0	0.8	0.3	false	false
285.0	937.0	797.0	185.0	101.0	7.0	0.8	0.5	false	false
107.0	792.0	862.0	86.0	147.0	5.0	0.9	0.8	false	false
63.0	939.0	709.0	81.0	139.0	60.0	0.3	0.1	false	true
185.0	826.0	989.0	191.0	192.0	30.0	0.3	0.4	false	true
195.0	763.0	815.0	168.0	169.0	17.0	0.3	0.8	false	false
162.0	895.0	988.0	115.0	133.0	67.0	0.5	0.2	false	true
153.0	991.0	972.0	101.0	105.0	63.0	0.7	0.6	false	true
271.0	908.0	857.0	141.0	142.0	50.0	0.5	0.8	false	true
84.0	715.0	924.0	99.0	161.0	16.0	0.8	0.3	false	true
273.0	779.0	988.0	85.0	85.0	19.0	0.9	0.7	false	false
52.0	893.0	860.0	131.0	149.0	27.0	0.8	0.8	false	false
185.0	901.0	915.0	105.0	166.0	109.0	0.2	0.2	false	true
193.0	771.0	752.0	121.0	121.0	82.0	0.3	0.4	false	true
200.0	798.0	744.0	156.0	182.0	125.0	0.1	0.8	false	true
230.0	876.0	987.0	156.0	192.0	160.0	0.5	0.1	true	true
60.0	753.0	734.0	167.0	145.0	151.0	0.5	0.4	false	true
168.0	957.0	921.0	138.0	139.0	99.0	0.5	0.8	false	true
289.0	977.0	958.0	88.0	142.0	120.0	0.8	0.2	false	true
153.0	802.0	851.0	121.0	162.0	131.0	0.8	0.5	false	true
207.0	710.0	710.0	142.0	189.0	193.0	0.8	0.9	false	true
520.0	159.0	202.0	9.0	9.0	9.0	0.1	0.2	false	false
328.0	246.0	87.0	6.0	8.0	6.0	0.3	0.7	false	false
479.0	190.0	193.0	7.0	8.0	10.0	0.1	0.8	false	false
324.0	68.0	246.0	9.0	10.0	10.0	0.7	0.1	false	false
518.0	65.0	242.0	7.0	8.0	7.0	0.7	0.4	false	false
330.0	206.0	254.0	6.0	6.0	5.0	0.6	0.9	false	false
595.0	121.0	280.0	6.0	5.0	7.0	0.8	0.3	false	false
565.0	72.0	179.0	9.0	7.0	6.0	0.8	0.4	false	false
529.0	256.0	107.0	9.0	8.0	6.0	0.9	0.9	false	false
449.0	123.0	79.0	9.0	5.0	45.0	0.3	0.1	false	false
688.0	80.0	90.0	10.0	7.0	80.0	0.1	0.6	false	false
560.0	277.0	266.0	10.0	5.0	48.0	0.3	0.8	false	false
360.0	122.0	229.0	7.0	7.0	28.0	0.7	0.2	false	false
559.0	51.0	249.0	5.0	7.0	16.0	0.7	0.4	false	false
309.0	247.0	97.0	8.0	9.0	24.0	0.6	0.8	false	false
531.0	190.0	179.0	10.0	9.0	69.0	0.9	0.2	false	false
677.0	283.0	108.0	10.0	8.0	38.0	0.9	0.7	false	false
495.0	152.0	50.0	8.0	6.0	12.0	0.9	0.9	false	false
334.0	297.0	248.0	6.0	9.0	119.0	0.2	0.2	false	false
344.0	62.0	58.0	6.0	6.0	154.0	0.1	0.6	false	false
435.0	263.0	50.0	10.0	9.0	90.0	0.1	0.8	false	false
448.0	114.0	206.0	8.0	7.0	110.0	0.4	0.3	false	false
349.0	178.0	182.0	8.0	6.0	102.0	0.5	0.5	false	false
616.0	160.0	151.0	8.0	10.0	154.0	0.5	0.9	false	false
550.0	92.0	145.0	8.0	6.0	126.0	0.8	0.2	false	false
520.0	160.0	260.0	10.0	10.0	101.0	0.9	0.7	false	false
624.0	72.0	50.0	9.0	10.0	187.0	0.9	0.8	false	false
594.0	183.0	216.0	5.0	77.0	7.0	0.3	0.3	false	false
327.0	123.0	282.0	5.0	36.0	5.0	0.3	0.4	false	false
604.0	200.0	252.0	8.0	66.0	5.0	0.3	0.8	false	false
593.0	208.0	58.0	8.0	80.0	9.0	0.6	0.3	false	false
700.0	211.0	244.0	5.0	66.0	9.0	0.4	0.4	false	false
591.0	84.0	80.0	7.0	64.0	10.0	0.4	0.8	false	false
532.0	216.0	100.0	5.0	13.0	7.0	0.9	0.2	false	false
425.0	173.0	264.0	6.0	34.0	9.0	0.9	0.4	false	false
651.0	212.0	53.0	9.0	29.0	7.0	0.9	0.9	false	false
670.0	158.0	52.0	9.0	34.0	32.0	0.1	0.2	false	false
682.0	267.0	107.0	6.0	47.0	31.0	0.3	0.4	false	false
626.0	244.0	206.0	7.0	23.0	34.0	0.2	0.9	false	false
589.0	200.0	152.0	6.0	68.0	20.0	0.5	0.2	false	false
606.0	52.0	144.0	5.0	11.0	80.0	0.6	0.5	false	false
677.0	245.0	158.0	6.0	49.0	29.0	0.5	0.8	false	false
678.0	84.0	185.0	9.0	23.0	21.0	0.9	0.2	false	false
441.0	147.0	239.0	6.0	26.0	24.0	0.9	0.4	false	false
638.0	120.0	120.0	8.0	70.0	68.0	0.9	0.9	false	false
479.0	169.0	158.0	10.0	16.0	86.0	0.2	0.2	false	false
316.0	126.0	223.0	7.0	25.0	119.0	0.2	0.4	false	false
572.0	250.0	100.0	6.0	21.0	139.0	0.1	0.8	false	false
430.0	228.0	238.0	5.0	70.0	168.0	0.4	0.3	false	true
615.0	91.0	192.0	10.0	61.0	171.0	0.4	0.5	false	true
557.0	114.0	215.0	9.0	47.0	98.0	0.7	0.9	false	false
325.0	106.0	292.0	10.0	60.0	108.0	0.8	0.1	false	true
524.0	54.0	130.0	8.0	71.0	117.0	0.9	0.6	false	true
611.0	113.0	64.0	10.0	30.0	120.0	0.9	0.8	false	false
508.0	117.0	54.0	8.0	138.0	5.0	0.3	0.2	false	false
351.0	104.0	239.0	6.0	153.0	9.0	0.3	0.4	false	false
327.0	210.0	263.0	10.0	116.0	5.0	0.3	0.9	false	false
394.0	81.0	264.0	10.0	176.0	10.0	0.7	0.2	false	false
385.0	193.0	154.0	5.0	178.0	7.0	0.6	0.5	false	false
576.0	244.0	128.0	8.0	143.0	5.0	0.6	0.9	false	false
385.0	258.0	184.0	7.0	162.0	8.0	0.9	0.2	false	false
637.0	192.0	84.0	8.0	155.0	10.0	0.8	0.6	false	false
497.0	141.0	264.0	7.0	149.0	9.0	0.9	0.9	false	false
617.0	230.0	278.0	7.0	141.0	54.0	0.1	0.3	false	true
632.0	163.0	270.0	10.0	88.0	13.0	0.3	0.5	false	false
560.0	195.0	103.0	7.0	156.0	36.0	0.2	0.8	false	false
536.0	254.0	287.0	8.0	86.0	19.0	0.7	0.3	false	false
488.0	99.0	200.0	10.0	97.0	80.0	0.6	0.7	false	true
520.0	240.0	273.0	5.0	105.0	38.0	0.6	0.9	false	false
391.0	192.0	225.0	9.0	141.0	29.0	0.9	0.2	false	true
529.0	292.0	251.0	8.0	196.0	79.0	0.9	0.5	false	true
443.0	150.0	97.0	8.0	134.0	42.0	0.9	0.9	false	false
629.0	270.0	153.0	7.0	85.0	148.0	0.1	0.3	false	true
351.0	229.0	261.0	10.0	168.0	146.0	0.2	0.7	false	true
690.0	204.0	54.0	8.0	172.0	155.0	0.2	0.9	false	true
385.0	298.0	234.0	9.0	180.0	184.0	0.6	0.3	false	true
436.0	220.0	171.0	8.0	148.0	151.0	0.4	0.4	false	true
637.0	286.0	132.0	6.0	137.0	160.0	0.4	0.8	false	true
688.0	112.0	295.0	10.0	122.0	86.0	0.9	0.2	false	true
345.0	75.0	71.0	7.0	91.0	189.0	0.8	0.6	false	true
541.0	176.0	161.0	5.0	105.0	83.0	0.9	0.8	false	true
346.0	281.0	173.0	31.0	7.0	5.0	0.3	0.1	false	false
453.0	255.0	282.0	71.0	5.0	8.0	0.3	0.7	false	false
548.0	206.0	240.0	74.0	7.0	9.0	0.3	0.8	false	false
421.0	213.0	246.0	43.0	5.0	8.0	0.4	0.3	false	false
620.0	272.0	136.0	14.0	8.0	5.0	0.5	0.5	false	false
427.0	299.0	251.0	33.0	7.0	9.0	0.5	0.8	false	false
599.0	84.0	219.0	24.0	7.0	5.0	0.8	0.1	false	false
615.0	107.0	209.0	63.0	6.0	9.0	0.9	0.5	false	false
327.0	290.0	285.0	79.0	9.0	5.0	0.9	0.9	false	false
664.0	140.0	241.0	37.0	9.0	19.0	0.3	0.2	false	false
603.0	56.0	297.0	51.0	7.0	65.0	0.2	0.4	false	false
680.0	292.0	142.0	79.0	5.0	30.0	0.2	0.8	false	false
544.0	204.0	136.0	56.0	6.0	13.0	0.4	0.2	false	false
471.0	149.0	207.0	80.0	7.0	40.0	0.7	0.4	false	false
625.0	187.0	106.0	15.0	8.0	42.0	0.4	0.9	false	false
308.0	217.0	223.0	66.0	5.0	60.0	0.8	0.1	false	false
546.0	257.0	96.0	36.0	9.0	37.0	0.8	0.4	false	false
367.0	149.0	241.0	67.0	8.0	26.0	0.9	0.8	false	false
662.0	61.0	158.0	63.0	7.0	89.0	0.2	0.2	false	false
549.0	279.0	61.0	32.0	5.0	151.0	0.3	0.7	false	false
519.0	172.0	223.0	66.0	7.0	146.0	0.2	0.9	false	false
693.0	50.0	296.0	24.0	5.0	130.0	0.6	0.2	false	false
410.0	280.0	86.0	14.0	6.0	115.0	0.4	0.4	false	false
530.0	153.0	142.0	33.0	7.0	120.0	0.7	0.9	false	false
492.0	291.0	103.0	54.0	10.0	123.0	0.8	0.3	false	false
682.0	262.0	118.0	66.0	10.0	124.0	0.8	0.6	false	false
339.0	64.0	207.0	68.0	9.0	109.0	0.9	0.9	false	false
628.0	80.0	69.0	34.0	20.0	9.0	0.3	0.1	false	false
686.0	109.0	265.0	71.0	27.0	5.0	0.2	0.7	false	false
456.0	109.0	61.0	42.0	28.0	8.0	0.3	0.8	false	false
333.0	102.0	106.0	64.0	65.0	9.0	0.4	0.1	false	false
468.0	112.0	146.0	44.0	45.0	5.0	0.6	0.7	false	false
420.0	286.0	136.0	29.0	78.0	7.0	0.6	0.9	false	false
490.0	170.0	203.0	18.0	72.0	7.0	0.9	0.2	false	false
367.0	234.0	85.0	37.0	64.0	5.0	0.8	0.5	false	false
529.0	289.0	129.0	16.0	26.0	8.0	0.9	0.8	false	false
525.0	71.0	118.0	19.0	30.0	71.0	0.2	0.3	false	false
494.0	149.0	100.0	37.0	48.0	21.0	0.2	0.6	false	false
402.0	240.0	231.0	18.0	56.0	40.0	0.3	0.9	false	false
496.0	64.0	165.0	47.0	15.0	26.0	0.6	0.3	false	false
617.0	269.0	176.0	20.0	49.0	76.0	0.4	0.5	false	true
451.0	228.0	218.0	32.0	34.0	32.0	0.4	0.8	false	false
482.0	61.0	220.0	16.0	52.0	65.0	0.8	0.1	false	true
671.0	148.0	152.0	23.0	79.0	20.0	0.9	0.7	false	false
470.0	271.0	96.0	40.0	41.0	39.0	0.9	0.9	false	false
412.0	189.0	116.0	27.0	14.0	168.0	0.2	0.2	false	false
327.0	158.0	149.0	76.0	32.0	125.0	0.2	0.6	false	false
418.0	216.0	66.0	50.0	73.0	97.0	0.2	0.8	false	true
539.0	179.0	163.0	77.0	63.0	176.0	0.4	0.3	false	true
457.0	131.0	173.0	54.0	55.0	173.0	0.7	0.6	false	true
495.0	267.0	193.0	73.0	29.0	123.0	0.4	0.8	false	false
470.0	216.0	66.0	12.0	68.0	196.0	0.9	0.1	false	true
664.0	256.0	289.0	53.0	54.0	128.0	0.8	0.4	false	true
481.0	234.0	122.0	44.0	30.0	90.0	0.8	0.8	false	false
626.0	144.0	221.0	23.0	91.0	7.0	0.1	0.3	false	false
613.0	171.0	272.0	68.0	118.0	9.0	0.3	0.6	false	false
682.0	243.0	170.0	19.0	150.0	6.0	0.2	0.9	false	false
579.0	228.0	222.0	59.0	195.0	5.0	0.4	0.2	false	false
307.0	264.0	255.0	22.0	165.0	5.0	0.7	0.4	false	false
306.0	157.0	254.0	28.0	194.0	10.0	0.5	0.8	false	false
467.0	272.0	172.0	72.0	88.0	8.0	0.9	0.3	false	false
323.0	176.0	172.0	11.0	189.0	10.0	0.9	0.6	false	false
366.0	203.0	244.0	15.0	186.0	8.0	0.9	0.9	false	false
480.0	209.0	199.0	54.0	146.0	79.0	0.3	0.2	false	true
688.0	144.0	283.0	18.0	94.0	17.0	0.3	0.4	false	false
457.0	253.0	204.0	34.0	152.0	43.0	0.1	0.9	false	true
387.0	287.0	276.0	54.0	183.0	41.0	0.4	0.1	false	true
423.0	243.0	84.0	75.0	141.0	32.0	0.5	0.6	false	false
486.0	273.0	205.0	26.0	186.0	80.0	0.7	0.9	false	true
363.0	136.0	227.0	68.0	188.0	76.0	0.9	0.1	false	true
505.0	78.0	105.0	39.0	100.0	24.0	0.8	0.5	false	false
477.0	80.0	117.0	19.0	192.0	13.0	0.8	0.9	false	false
304.0	82.0	217.0	69.0	127.0	105.0	0.1	0.1	false	true
527.0	150.0	251.0	47.0	147.0	125.0	0.2	0.6	false	true
390.0	264.0	216.0	59.0	197.0	175.0	0.3	0.9	false	true
529.0	223.0	73.0	35.0	81.0	179.0	0.7	0.2	false	true
613.0	218.0	127.0	73.0	99.0	161.0	0.5	0.5	false	true
482.0	168.0	95.0	23.0	186.0	190.0	0.6	0.8	false	true
603.0	184.0	116.0	46.0	139.0	108.0	0.9	0.1	false	true
554.0	148.0	55.0	62.0	158.0	122.0	0.8	0.4	false	true
318.0	60.0	300.0	19.0	145.0	134.0	0.8	0.8	false	true
515.0	87.0	163.0	176.0	10.0	6.0	0.3	0.1	false	false
340.0	127.0	219.0	199.0	9.0	7.0	0.2	0.7	false	false
545.0	284.0	123.0	155.0	7.0	8.0	0.3	0.8	false	false
553.0	208.0	266.0	102.0	5.0	8.0	0.4	0.1	false	false
323.0	230.0	71.0	114.0	9.0	5.0	0.5	0.6	false	false
648.0	227.0	203.0	195.0	5.0	7.0	0.5	0.8	false	false
430.0	126.0	217.0	184.0	10.0	7.0	0.9	0.2	false	false
394.0	130.0	81.0	199.0	10.0	6.0	0.9	0.5	false	false
629.0	270.0	82.0	139.0	9.0	9.0	0.8	0.8	false	false
568.0	282.0	108.0	142.0	5.0	68.0	0.3	0.1	false	false
352.0	223.0	208.0	160.0	10.0	72.0	0.1	0.6	false	false
