k_x	k_y	k_z	k_A	k_B	k_C	damp_t	damp_r	success	partialSuccess	
858.0	274.0	999.0	11.0	79.0	7.0	0.8	0.3	false	false
958.0	295.0	992.0	50.0	36.0	8.0	0.8	0.6	false	false
740.0	228.0	739.0	73.0	16.0	8.0	0.8	0.9	false	false
750.0	85.0	761.0	20.0	74.0	73.0	0.1	0.1	false	true
849.0	117.0	848.0	11.0	25.0	37.0	0.3	0.7	false	true
821.0	223.0	906.0	12.0	66.0	51.0	0.2	0.8	false	true
704.0	159.0	948.0	42.0	30.0	51.0	0.5	0.1	false	true
711.0	85.0	881.0	51.0	25.0	23.0	0.7	0.4	false	false
997.0	284.0	962.0	20.0	75.0	17.0	0.4	0.8	false	false
745.0	83.0	937.0	36.0	49.0	61.0	0.9	0.3	false	true
857.0	112.0	927.0	26.0	25.0	37.0	0.8	0.5	false	true
842.0	238.0	882.0	21.0	33.0	62.0	0.9	0.9	false	true
817.0	156.0	778.0	77.0	64.0	85.0	0.1	0.2	false	true
968.0	263.0	810.0	49.0	48.0	192.0	0.1	0.6	false	true
784.0	213.0	746.0	70.0	58.0	142.0	0.2	0.9	false	true
738.0	125.0	733.0	32.0	41.0	108.0	0.7	0.1	false	true
715.0	110.0	735.0	74.0	72.0	195.0	0.6	0.4	false	true
811.0	157.0	902.0	72.0	45.0	171.0	0.7	0.9	false	true
762.0	214.0	795.0	30.0	28.0	167.0	0.9	0.1	false	true
719.0	69.0	991.0	49.0	79.0	96.0	0.9	0.4	false	true
721.0	215.0	914.0	12.0	48.0	184.0	0.8	0.8	false	true
861.0	234.0	805.0	69.0	95.0	6.0	0.3	0.1	false	false
886.0	74.0	762.0	26.0	155.0	8.0	0.1	0.7	false	false
703.0	113.0	792.0	13.0	124.0	8.0	0.2	0.8	false	false
976.0	69.0	739.0	33.0	106.0	10.0	0.6	0.2	false	false
813.0	76.0	749.0	43.0	179.0	8.0	0.7	0.4	false	false
868.0	51.0	886.0	14.0	118.0	6.0	0.7	0.9	false	false
706.0	133.0	813.0	20.0	82.0	5.0	0.8	0.3	false	false
832.0	61.0	896.0	45.0	92.0	9.0	0.8	0.6	false	false
789.0	118.0	944.0	45.0	177.0	6.0	0.8	0.8	false	false
830.0	140.0	935.0	48.0	88.0	60.0	0.2	0.2	false	true
863.0	94.0	703.0	15.0	164.0	26.0	0.2	0.6	false	false
721.0	164.0	944.0	48.0	195.0	59.0	0.1	0.8	false	true
952.0	278.0	832.0	28.0	127.0	36.0	0.6	0.2	false	true
952.0	124.0	853.0	12.0	83.0	54.0	0.7	0.7	false	true
863.0	254.0	797.0	39.0	150.0	32.0	0.7	0.9	false	true
756.0	140.0	855.0	47.0	113.0	35.0	0.8	0.2	false	true
873.0	107.0	961.0	20.0	169.0	73.0	0.8	0.6	false	true
882.0	72.0	760.0	11.0	88.0	26.0	0.8	0.8	false	false
935.0	166.0	941.0	68.0	159.0	97.0	0.3	0.2	false	true
756.0	122.0	967.0	56.0	198.0	166.0	0.2	0.4	false	true
783.0	226.0	759.0	38.0	161.0	129.0	0.3	0.9	false	true
845.0	85.0	747.0	55.0	102.0	134.0	0.4	0.1	false	true
822.0	167.0	812.0	16.0	94.0	126.0	0.5	0.5	false	true
979.0	104.0	871.0	54.0	157.0	166.0	0.4	0.9	false	true
976.0	113.0	942.0	46.0	184.0	189.0	0.9	0.3	false	true
961.0	287.0	871.0	45.0	164.0	187.0	0.8	0.4	false	true
771.0	164.0	988.0	62.0	159.0	163.0	0.9	0.8	false	true
812.0	259.0	756.0	181.0	9.0	9.0	0.1	0.1	false	false
922.0	52.0	912.0	186.0	8.0	6.0	0.3	0.7	false	false
729.0	148.0	794.0	178.0	8.0	9.0	0.2	0.9	false	false
761.0	73.0	766.0	91.0	7.0	9.0	0.4	0.2	false	false
756.0	127.0	743.0	151.0	5.0	5.0	0.5	0.5	false	false
986.0	156.0	942.0	111.0	6.0	7.0	0.4	0.8	false	false
953.0	207.0	896.0	197.0	6.0	9.0	0.9	0.3	false	false
949.0	217.0	733.0	96.0	10.0	7.0	0.8	0.5	false	false
821.0	124.0	887.0	91.0	10.0	5.0	0.8	0.9	false	false
796.0	95.0	850.0	142.0	7.0	52.0	0.1	0.1	false	true
777.0	149.0	804.0	153.0	9.0	46.0	0.2	0.7	false	true
986.0	185.0	731.0	123.0	8.0	57.0	0.3	0.9	false	true
704.0	199.0	836.0	137.0	8.0	20.0	0.7	0.3	false	false
817.0	285.0	747.0	199.0	7.0	42.0	0.4	0.4	false	false
704.0	278.0	892.0	156.0	7.0	11.0	0.6	0.9	false	false
732.0	174.0	799.0	150.0	5.0	45.0	0.9	0.2	false	false
824.0	79.0	972.0	125.0	10.0	69.0	0.9	0.7	false	true
962.0	192.0	801.0	92.0	6.0	46.0	0.9	0.8	false	false
958.0	51.0	829.0	147.0	7.0	99.0	0.1	0.1	false	true
797.0	292.0	844.0	200.0	7.0	173.0	0.1	0.6	false	true
774.0	149.0	809.0	192.0	10.0	107.0	0.1	0.9	false	true
802.0	240.0	886.0	150.0	7.0	123.0	0.6	0.1	false	true
741.0	69.0	744.0	93.0	6.0	165.0	0.6	0.6	false	true
810.0	290.0	802.0	91.0	6.0	167.0	0.6	0.9	false	true
758.0	168.0	798.0	161.0	6.0	117.0	0.9	0.1	false	true
928.0	161.0	705.0	90.0	6.0	143.0	0.9	0.7	false	true
730.0	71.0	751.0	123.0	9.0	115.0	0.8	0.9	false	true
712.0	223.0	999.0	163.0	22.0	9.0	0.2	0.3	false	false
740.0	98.0	726.0	189.0	32.0	5.0	0.1	0.6	false	false
783.0	147.0	911.0	200.0	69.0	7.0	0.1	0.8	false	false
953.0	175.0	712.0	180.0	77.0	8.0	0.4	0.1	false	false
993.0	240.0	885.0	174.0	43.0	8.0	0.7	0.6	false	false
847.0	94.0	707.0	156.0	36.0	8.0	0.4	0.8	false	false
995.0	107.0	931.0	172.0	14.0	5.0	0.9	0.2	false	false
937.0	203.0	804.0	152.0	58.0	5.0	0.9	0.6	false	false
924.0	146.0	844.0	110.0	67.0	10.0	0.8	0.8	false	false
962.0	232.0	842.0	167.0	79.0	78.0	0.3	0.2	false	true
775.0	101.0	759.0	85.0	56.0	22.0	0.3	0.5	false	false
881.0	258.0	722.0	114.0	12.0	67.0	0.3	0.8	false	true
722.0	177.0	707.0	197.0	76.0	18.0	0.6	0.1	false	false
945.0	195.0	761.0	170.0	14.0	40.0	0.7	0.6	false	true
942.0	161.0	746.0	96.0	40.0	13.0	0.5	0.8	false	false
882.0	154.0	860.0	186.0	18.0	47.0	0.9	0.3	false	true
996.0	98.0	755.0	166.0	33.0	17.0	0.9	0.7	false	false
978.0	138.0	821.0	112.0	74.0	43.0	0.9	0.9	false	true
866.0	66.0	707.0	82.0	39.0	157.0	0.1	0.3	false	true
883.0	53.0	752.0	115.0	41.0	145.0	0.3	0.7	false	true
927.0	292.0	905.0	101.0	13.0	194.0	0.1	0.8	false	true
950.0	206.0	975.0	83.0	35.0	121.0	0.7	0.2	false	true
907.0	114.0	928.0	168.0	20.0	115.0	0.5	0.6	false	true
976.0	129.0	967.0	135.0	34.0	109.0	0.6	0.9	false	true
798.0	292.0	946.0	187.0	79.0	122.0	0.8	0.1	false	true
835.0	149.0	911.0	161.0	60.0	139.0	0.8	0.5	false	true
849.0	91.0	715.0	185.0	16.0	145.0	0.8	0.8	false	true
862.0	110.0	951.0	155.0	103.0	9.0	0.3	0.3	false	false
841.0	115.0	819.0	130.0	99.0	6.0	0.2	0.5	false	false
732.0	151.0	980.0	160.0	187.0	9.0	0.3	0.8	false	false
970.0	234.0	937.0	106.0	167.0	6.0	0.5	0.1	false	false
735.0	94.0	735.0	180.0	101.0	8.0	0.4	0.5	false	false
765.0	206.0	969.0	173.0	151.0	7.0	0.6	0.8	false	false
770.0	183.0	773.0	159.0	101.0	8.0	0.9	0.3	false	false
897.0	50.0	704.0	113.0	174.0	10.0	0.9	0.6	false	false
805.0	128.0	754.0	135.0	196.0	8.0	0.8	0.9	false	false
992.0	149.0	965.0	193.0	143.0	19.0	0.2	0.1	false	false
951.0	282.0	819.0	143.0	87.0	66.0	0.3	0.7	false	true
819.0	53.0	823.0	95.0	157.0	39.0	0.3	0.8	false	true
741.0	230.0	917.0	173.0	115.0	76.0	0.5	0.2	false	true
959.0	216.0	706.0	175.0	118.0	76.0	0.4	0.5	false	true
913.0	215.0	947.0	175.0	130.0	74.0	0.4	0.8	false	true
741.0	235.0	976.0	125.0	188.0	28.0	0.9	0.3	false	false
907.0	136.0	800.0	149.0	91.0	47.0	0.9	0.6	false	true
749.0	276.0	933.0	197.0	104.0	19.0	0.8	0.9	false	false
851.0	174.0	708.0	151.0	130.0	124.0	0.2	0.2	false	true
817.0	220.0	950.0	95.0	157.0	157.0	0.3	0.5	false	true
814.0	163.0	902.0	143.0	169.0	178.0	0.3	0.8	false	true
711.0	217.0	802.0	177.0	155.0	157.0	0.5	0.2	false	true
863.0	158.0	744.0	130.0	98.0	147.0	0.6	0.7	false	true
835.0	188.0	955.0	98.0	162.0	192.0	0.5	0.9	false	true
728.0	223.0	778.0	102.0	128.0	145.0	0.8	0.3	false	true
766.0	95.0	708.0	100.0	198.0	98.0	0.9	0.6	false	true
906.0	133.0	783.0	148.0	175.0	85.0	0.9	0.9	false	true
996.0	352.0	149.0	8.0	9.0	7.0	0.1	0.2	false	false
976.0	468.0	213.0	10.0	9.0	10.0	0.2	0.7	false	false
813.0	564.0	278.0	7.0	9.0	9.0	0.1	0.9	false	false
973.0	578.0	217.0	6.0	9.0	9.0	0.4	0.3	false	false
853.0	625.0	158.0	8.0	6.0	9.0	0.6	0.7	false	false
988.0	700.0	112.0	5.0	9.0	6.0	0.4	0.8	false	false
733.0	689.0	265.0	9.0	5.0	6.0	0.9	0.2	false	false
844.0	675.0	227.0	9.0	8.0	8.0	0.8	0.7	false	false
860.0	612.0	192.0	5.0	8.0	9.0	0.8	0.8	false	false
928.0	320.0	284.0	9.0	5.0	22.0	0.2	0.1	false	false
770.0	310.0	190.0	9.0	8.0	11.0	0.3	0.5	false	false
819.0	304.0	224.0	5.0	10.0	75.0	0.2	0.8	false	false
920.0	398.0	116.0	8.0	9.0	30.0	0.6	0.3	false	false
868.0	403.0	106.0	9.0	7.0	72.0	0.4	0.7	false	false
951.0	552.0	117.0	9.0	5.0	21.0	0.6	0.9	false	false
718.0	333.0	222.0	5.0	8.0	80.0	0.8	0.3	false	false
751.0	392.0	108.0	6.0	10.0	76.0	0.8	0.7	false	false
886.0	314.0	85.0	8.0	8.0	43.0	0.9	0.9	false	false
916.0	661.0	113.0	8.0	7.0	117.0	0.2	0.2	false	false
816.0	557.0	99.0	7.0	10.0	147.0	0.3	0.4	false	true
708.0	356.0	195.0	7.0	10.0	172.0	0.2	0.9	false	true
997.0	365.0	228.0	9.0	7.0	84.0	0.7	0.1	false	false
949.0	668.0	200.0	7.0	9.0	197.0	0.5	0.6	false	false
878.0	682.0	104.0	9.0	6.0	166.0	0.7	0.9	false	false
810.0	445.0	239.0	6.0	8.0	166.0	0.8	0.1	false	false
720.0	404.0	75.0	10.0	6.0	166.0	0.9	0.5	false	false
764.0	595.0	153.0	8.0	6.0	189.0	0.8	0.8	false	false
1000.0	434.0	247.0	7.0	61.0	10.0	0.3	0.2	false	false
903.0	584.0	132.0	7.0	77.0	6.0	0.1	0.5	false	false
858.0	562.0	62.0	10.0	70.0	5.0	0.2	0.9	false	false
911.0	446.0	183.0	10.0	34.0	7.0	0.5	0.3	false	false
789.0	549.0	153.0	5.0	76.0	6.0	0.5	0.4	false	false
933.0	348.0	93.0	5.0	35.0	6.0	0.7	0.9	false	false
749.0	302.0	174.0	8.0	31.0	6.0	0.8	0.3	false	false
992.0	549.0	277.0	6.0	80.0	9.0	0.9	0.7	false	false
828.0	376.0	165.0	9.0	20.0	6.0	0.9	0.9	false	false
997.0	423.0	156.0	8.0	48.0	18.0	0.1	0.1	false	false
834.0	506.0	66.0	9.0	37.0	48.0	0.3	0.5	false	false
933.0	328.0	58.0	7.0	38.0	49.0	0.2	0.9	false	false
813.0	363.0	114.0	7.0	65.0	72.0	0.7	0.2	false	true
910.0	586.0	62.0	5.0	39.0	37.0	0.7	0.4	false	false
887.0	671.0	215.0	5.0	61.0	30.0	0.5	0.8	false	false
954.0	370.0	104.0	8.0	64.0	63.0	0.8	0.2	false	true
909.0	351.0	142.0	10.0	48.0	22.0	0.9	0.5	false	false
738.0	612.0	86.0	10.0	58.0	42.0	0.9	0.8	false	false
723.0	437.0	276.0	9.0	37.0	184.0	0.3	0.1	false	true
928.0	418.0	79.0	10.0	58.0	99.0	0.3	0.7	false	true
729.0	500.0	131.0	8.0	33.0	82.0	0.2	0.9	false	true
756.0	539.0	65.0	8.0	77.0	106.0	0.6	0.2	false	true
945.0	616.0	118.0	7.0	41.0	130.0	0.5	0.6	false	true
765.0	456.0	287.0	7.0	56.0	188.0	0.5	0.8	false	true
799.0	623.0	274.0	10.0	61.0	115.0	0.9	0.2	false	true
782.0	551.0	300.0	8.0	79.0	123.0	0.8	0.6	false	true
751.0	484.0	235.0	5.0	14.0	153.0	0.9	0.9	false	true
756.0	605.0	269.0	10.0	179.0	8.0	0.1	0.1	false	false
982.0	589.0	173.0	10.0	93.0	10.0	0.2	0.4	false	false
946.0	495.0	186.0	7.0	165.0	8.0	0.3	0.8	false	false
971.0	650.0	260.0	7.0	105.0	10.0	0.6	0.1	false	false
840.0	495.0	178.0	6.0	85.0	6.0	0.7	0.6	false	false
780.0	386.0	211.0	9.0	185.0	8.0	0.7	0.9	false	false
843.0	594.0	282.0	9.0	91.0	7.0	0.9	0.1	false	false
962.0	475.0	280.0	5.0	85.0	8.0	0.8	0.7	false	false
919.0	557.0	94.0	5.0	104.0	5.0	0.8	0.8	false	false
902.0	464.0	73.0	8.0	130.0	25.0	0.1	0.3	false	false
721.0	374.0	254.0	8.0	89.0	41.0	0.1	0.7	false	false
804.0	373.0	91.0	8.0	178.0	38.0	0.1	0.9	false	false
793.0	683.0	87.0	8.0	117.0	11.0	0.4	0.2	false	false
833.0	557.0	116.0	5.0	178.0	24.0	0.7	0.4	false	false
845.0	492.0	224.0	9.0	184.0	33.0	0.4	0.8	false	false
998.0	496.0	79.0	10.0	138.0	44.0	0.9	0.3	false	false
821.0	600.0	128.0	5.0	194.0	49.0	0.9	0.7	false	true
734.0	569.0	98.0	9.0	106.0	40.0	0.8	0.8	false	false
835.0	511.0	223.0	9.0	124.0	190.0	0.1	0.2	false	true
990.0	402.0	201.0	10.0	138.0	152.0	0.1	0.6	false	true
875.0	554.0	260.0	9.0	108.0	104.0	0.2	0.8	false	true
751.0	397.0	91.0	9.0	121.0	127.0	0.6	0.3	false	true
739.0	586.0	233.0	10.0	144.0	141.0	0.6	0.6	false	true
945.0	436.0	288.0	10.0	160.0	174.0	0.4	0.8	false	true
873.0	478.0	134.0	5.0	162.0	166.0	0.8	0.1	false	true
948.0	513.0	250.0	7.0	125.0	122.0	0.8	0.5	false	true
892.0	678.0	167.0	6.0	125.0	120.0	0.9	0.9	false	true
816.0	326.0	267.0	40.0	7.0	7.0	0.3	0.1	false	false
920.0	330.0	127.0	76.0	7.0	9.0	0.3	0.5	false	false
771.0	334.0	278.0	53.0	6.0	6.0	0.2	0.9	false	false
1000.0	695.0	146.0	71.0	7.0	5.0	0.6	0.3	false	false
778.0	482.0	204.0	74.0	10.0	6.0	0.4	0.7	false	false
746.0	375.0	287.0	29.0	6.0	5.0	0.7	0.9	false	false
883.0	559.0	292.0	43.0	8.0	5.0	0.8	0.3	false	false
848.0	613.0	200.0	48.0	9.0	9.0	0.8	0.4	false	false
897.0	629.0	189.0	30.0	8.0	8.0	0.9	0.9	false	false
903.0	687.0	144.0	46.0	10.0	19.0	0.1	0.1	false	false
989.0	609.0	61.0	35.0	5.0	78.0	0.2	0.5	false	false
800.0	538.0	114.0	62.0	9.0	35.0	0.3	0.8	false	false
821.0	312.0	70.0	64.0	7.0	64.0	0.4	0.3	false	false
726.0	393.0	173.0	30.0	9.0	69.0	0.7	0.4	false	false
950.0	647.0	160.0	34.0	9.0	34.0	0.4	0.8	false	false
914.0	334.0	188.0	80.0	10.0	76.0	0.8	0.3	false	false
938.0	330.0	69.0	36.0	9.0	78.0	0.9	0.5	false	false
902.0	496.0	141.0	30.0	5.0	72.0	0.9	0.8	false	false
882.0	578.0	229.0	48.0	5.0	105.0	0.2	0.1	false	false
995.0	378.0	54.0	44.0	7.0	119.0	0.1	0.6	false	false
900.0	350.0	163.0	72.0	8.0	175.0	0.3	0.9	false	false
865.0	377.0	281.0	20.0	9.0	123.0	0.5	0.3	false	true
836.0	515.0	248.0	78.0	9.0	91.0	0.7	0.7	false	false
742.0	583.0	267.0	37.0	9.0	142.0	0.4	0.9	false	true
928.0	700.0	207.0	69.0	5.0	115.0	0.9	0.2	false	false
764.0	516.0	248.0	59.0	9.0	97.0	0.8	0.4	false	false
864.0	455.0	233.0	11.0	8.0	147.0	0.8	0.8	false	false
869.0	450.0	203.0	11.0	71.0	7.0	0.1	0.2	false	false
973.0	480.0	82.0	32.0	45.0	7.0	0.3	0.4	false	false
722.0	428.0	157.0	61.0	22.0	6.0	0.2	0.9	false	false
836.0	381.0	154.0	14.0	31.0	9.0	0.4	0.2	false	false
715.0	676.0	150.0	80.0	70.0	8.0	0.5	0.5	false	false
778.0	682.0	155.0	40.0	40.0	6.0	0.7	0.9	false	false
728.0	634.0	280.0	73.0	34.0	9.0	0.9	0.1	false	false
858.0	678.0	253.0	18.0	48.0	10.0	0.9	0.4	false	false
843.0	606.0	291.0	39.0	25.0	10.0	0.8	0.9	false	false
806.0	594.0	98.0	69.0	55.0	52.0	0.3	0.2	false	true
821.0	524.0	259.0	79.0	65.0	51.0	0.2	0.7	false	true
985.0	399.0	185.0	75.0	62.0	47.0	0.1	0.9	false	true
795.0	666.0	56.0	35.0	21.0	32.0	0.6	0.1	false	false
711.0	434.0	144.0	49.0	34.0	46.0	0.5	0.6	false	true
918.0	302.0	89.0	41.0	72.0	41.0	0.6	0.9	false	false
717.0	507.0	51.0	76.0	48.0	49.0	0.8	0.1	false	true
726.0	631.0	159.0	20.0	66.0	51.0	0.9	0.6	false	true
871.0	577.0	276.0	44.0	20.0	59.0	0.9	0.9	false	true
877.0	479.0	297.0	60.0	77.0	129.0	0.3	0.1	false	true
758.0	471.0	123.0	61.0	22.0	129.0	0.3	0.4	false	true
841.0	640.0	286.0	60.0	47.0	124.0	0.3	0.8	false	true
778.0	386.0	103.0	22.0	79.0	168.0	0.4	0.3	false	true
882.0	521.0	135.0	69.0	13.0	182.0	0.4	0.5	false	true
837.0	513.0	104.0	54.0	11.0	160.0	0.6	0.9	false	true
745.0	663.0	251.0	47.0	56.0	169.0	0.9	0.3	false	true
875.0	393.0	227.0	69.0	16.0	95.0	0.8	0.5	false	true
828.0	319.0	153.0	15.0	72.0	176.0	0.8	0.8	false	true
728.0	447.0	165.0	48.0	154.0	6.0	0.3	0.1	false	false
921.0	479.0	210.0	65.0	164.0	9.0	0.3	0.7	false	false
809.0	698.0	234.0	73.0	187.0	10.0	0.3	0.8	false	false
948.0	375.0	130.0	70.0	179.0	5.0	0.7	0.3	false	false
886.0	447.0	270.0	70.0	131.0	8.0	0.4	0.7	false	false
801.0	323.0	184.0	57.0	178.0	6.0	0.4	0.9	false	false
766.0	469.0	248.0	49.0	192.0	6.0	0.9	0.1	false	false
742.0	663.0	82.0	66.0	130.0	9.0	0.9	0.5	false	false
712.0	408.0	117.0	77.0	84.0	8.0	0.9	0.9	false	false
978.0	447.0	200.0	55.0	172.0	28.0	0.2	0.3	false	false
843.0	624.0	134.0	43.0	145.0	71.0	0.2	0.4	false	true
715.0	380.0	87.0	23.0	95.0	51.0	0.1	0.8	false	true
929.0	453.0	181.0	28.0	200.0	50.0	0.4	0.3	false	true
942.0	453.0	151.0	39.0	111.0	65.0	0.6	0.7	false	true
812.0	365.0	291.0	65.0	126.0	27.0	0.4	0.8	false	false
977.0	672.0	149.0	38.0	196.0	80.0	0.9	0.3	false	true
861.0	502.0	296.0	57.0	169.0	51.0	0.9	0.7	false	true
785.0	307.0	197.0	46.0	178.0	62.0	0.8	0.8	false	true
778.0	360.0	170.0	18.0	118.0	130.0	0.1	0.3	false	true
926.0	611.0	224.0	20.0	160.0	81.0	0.3	0.4	false	true
935.0	371.0	129.0	78.0	134.0	200.0	0.1	0.8	false	true
775.0	581.0	116.0	18.0	179.0	185.0	0.6	0.1	false	true
793.0	686.0	299.0	73.0	99.0	103.0	0.7	0.7	false	true
838.0	329.0	90.0	26.0	187.0	84.0	0.7	0.8	false	true
765.0	475.0	102.0	52.0	189.0	118.0	0.8	0.3	false	true
737.0	393.0	129.0	65.0	163.0	132.0	0.9	0.7	false	true
752.0	498.0	222.0	15.0	177.0	106.0	0.8	0.9	false	true
775.0	451.0	270.0	83.0	10.0	6.0	0.2	0.1	false	false
845.0	435.0	145.0	82.0	7.0	6.0	0.2	0.6	false	false
1000.0	370.0	262.0	129.0	10.0	5.0	0.2	0.9	false	false
878.0	574.0	234.0	121.0	7.0	6.0	0.4	0.2	false	false
810.0	493.0	289.0	198.0	5.0	10.0	0.6	0.6	false	false
770.0	685.0	119.0	145.0	10.0	10.0	0.5	0.8	false	false
922.0	700.0	60.0	86.0	9.0	9.0	0.9	0.3	false	false
940.0	613.0	85.0	167.0	10.0	8.0	0.8	0.5	false	false
725.0	403.0	217.0	179.0	9.0	9.0	0.8	0.9	false	false
755.0	621.0	55.0	189.0	10.0	62.0	0.2	0.2	false	false
899.0	660.0	274.0	134.0	6.0	20.0	0.2	0.6	false	false
932.0	416.0	239.0	122.0	9.0	12.0	0.3	0.9	false	false
808.0	346.0	268.0	92.0	8.0	27.0	0.4	0.2	false	false
831.0	405.0	106.0	151.0	6.0	80.0	0.4	0.4	false	false
953.0	545.0	87.0	130.0	5.0	18.0	0.7	0.9	false	false
829.0	496.0	127.0	131.0	8.0	37.0	0.8	0.2	false	false
810.0	577.0	220.0	136.0	5.0	32.0	0.9	0.4	false	false
920.0	346.0	294.0	105.0	10.0	25.0	0.8	0.9	false	false
883.0	359.0	120.0	110.0	7.0	105.0	0.1	0.2	false	false
915.0	356.0	214.0	141.0	10.0	151.0	0.1	0.6	false	true
747.0	612.0	100.0	161.0	10.0	96.0	0.2	0.9	false	false
858.0	471.0	245.0	185.0	7.0	186.0	0.6	0.1	false	false
986.0	355.0	279.0	126.0	9.0	149.0	0.4	0.7	false	true
923.0	659.0	231.0	173.0	9.0	128.0	0.5	0.9	false	false
916.0	465.0	266.0	196.0	8.0	166.0	0.8	0.1	false	true
754.0	390.0	297.0	82.0	7.0	175.0	0.8	0.5	false	false
946.0	640.0	273.0	128.0	9.0	109.0	0.8	0.8	false	false
717.0	323.0	50.0	180.0	32.0	9.0	0.2	0.3	false	false
729.0	480.0	141.0	186.0	46.0	6.0	0.2	0.7	false	false
757.0	563.0	90.0	175.0	21.0	9.0	0.2	0.9	false	false
781.0	406.0	180.0	117.0	13.0	10.0	0.4	0.2	false	false
978.0	332.0	145.0	175.0	27.0	5.0	0.4	0.4	false	false
840.0	346.0	121.0	158.0	55.0	9.0	0.6	0.8	false	false
739.0	567.0	251.0	96.0	49.0	5.0	0.8	0.1	false	false
944.0	496.0	156.0	103.0	72.0	5.0	0.8	0.4	false	false
923.0	338.0	189.0	177.0	34.0	9.0	0.9	0.8	false	false
902.0	655.0	105.0	171.0	13.0	56.0	0.3	0.2	false	false
888.0	585.0	207.0	100.0	37.0	66.0	0.2	0.6	false	true
764.0	306.0	177.0	195.0	79.0	78.0	0.1	0.8	false	true
733.0	393.0	100.0	184.0	40.0	51.0	0.4	0.3	false	true
996.0	650.0	144.0	196.0	58.0	31.0	0.6	0.6	false	false
795.0	427.0	136.0	199.0	12.0	24.0	0.6	0.9	false	false
748.0	321.0	248.0	195.0	42.0	53.0	0.8	0.1	false	true
794.0	443.0	123.0	104.0	33.0	45.0	0.8	0.4	false	true
803.0	336.0	51.0	104.0	73.0	15.0	0.8	0.9	false	false
900.0	464.0	250.0	133.0	72.0	159.0	0.2	0.2	false	true
727.0	604.0	94.0	113.0	15.0	113.0	0.3	0.5	false	true
906.0	566.0	210.0	192.0	69.0	82.0	0.3	0.8	false	true
911.0	485.0	289.0	169.0	21.0	138.0	0.5	0.1	false	true
741.0	591.0	299.0	190.0	77.0	186.0	0.5	0.5	false	true
963.0	692.0	231.0	178.0	55.0	169.0	0.6	0.9	false	true
992.0	329.0	65.0	84.0	32.0	187.0	0.8	0.3	false	true
810.0	360.0	79.0	88.0	15.0	195.0	0.9	0.6	false	true
718.0	450.0	157.0	181.0	57.0	197.0	0.8	0.9	false	true
963.0	669.0	179.0	175.0	125.0	8.0	0.3	0.3	false	false
860.0	433.0	210.0	187.0	129.0	6.0	0.1	0.4	false	false
795.0	679.0	256.0	113.0	180.0	7.0	0.3	0.8	false	false
881.0	303.0	269.0	88.0	141.0	10.0	0.7	0.2	false	false
987.0	457.0	130.0	83.0	87.0	9.0	0.4	0.4	false	false
763.0	642.0	51.0	191.0	160.0	10.0	0.7	0.9	false	false
741.0	305.0	192.0	190.0	174.0	9.0	0.9	0.3	false	false
870.0	403.0	291.0	192.0	99.0	6.0	0.8	0.4	false	false
838.0	415.0	181.0	181.0	111.0	5.0	0.9	0.9	false	false
853.0	424.0	206.0	135.0	103.0	14.0	0.1	0.3	false	false
736.0	534.0	84.0	113.0	175.0	58.0	0.2	0.4	false	true
953.0	621.0	228.0	90.0	158.0	30.0	0.2	0.9	false	false
715.0	344.0	181.0	98.0	160.0	45.0	0.7	0.1	false	true
832.0	489.0	253.0	118.0	131.0	52.0	0.4	0.5	false	true
935.0	527.0	92.0	84.0	137.0	73.0	0.4	0.8	false	true
856.0	569.0	247.0	143.0	169.0	39.0	0.8	0.2	false	true
846.0	618.0	123.0	173.0	160.0	64.0	0.9	0.6	false	true
736.0	469.0	162.0	148.0	135.0	25.0	0.9	0.9	false	false
826.0	545.0	144.0	131.0	91.0	194.0	0.3	0.2	false	true
798.0	525.0	134.0	119.0	189.0	105.0	0.1	0.7	false	true
806.0	572.0	207.0	159.0	190.0	137.0	0.1	0.9	false	true
709.0	510.0	275.0	109.0	96.0	91.0	0.6	0.1	false	true
834.0	653.0	62.0	187.0	191.0	186.0	0.4	0.5	false	true
857.0	465.0	157.0	99.0	151.0	179.0	0.6	0.9	false	true
964.0	405.0	67.0	86.0	138.0	187.0	0.8	0.3	false	true
848.0	367.0	164.0	95.0	144.0	176.0	0.9	0.6	false	true
748.0	635.0	234.0	163.0	96.0	162.0	0.8	0.8	false	true
864.0	319.0	599.0	6.0	8.0	9.0	0.2	0.2	false	false
867.0	470.0	365.0	5.0	9.0	8.0	0.2	0.5	false	false
790.0	433.0	305.0	9.0	6.0	5.0	0.1	0.8	false	false
800.0	590.0	309.0	9.0	9.0	8.0	0.4	0.2	false	false
715.0	432.0	534.0	7.0	8.0	6.0	0.6	0.7	false	false
741.0	523.0	418.0	8.0	6.0	5.0	0.7	0.9	false	false
898.0	345.0	466.0	6.0	8.0	9.0	0.9	0.3	false	false
888.0	495.0	630.0	8.0	5.0	7.0	0.8	0.4	false	false
732.0	446.0	531.0	7.0	9.0	8.0	0.8	0.9	false	false
912.0	370.0	490.0	10.0	6.0	28.0	0.1	0.2	false	false
804.0	476.0	610.0	10.0	6.0	62.0	0.1	0.7	false	false
901.0	429.0	693.0	8.0	10.0	55.0	0.1	0.9	false	true
911.0	683.0	514.0	7.0	10.0	21.0	0.4	0.1	false	false
919.0	417.0	488.0	7.0	9.0	80.0	0.6	0.6	false	false
850.0	637.0	517.0	8.0	5.0	19.0	0.6	0.8	false	false
